"DateTime","Temperature","Dew Point","Humidity"
"2022-03-20 09:51:00",57.02,37.8,48.79
"2022-03-20 10:51:00",57.02,37.8,48.79
"2022-03-20 11:51:00",57.02,36.88,47.09
"2022-03-20 12:51:00",55.94,36.9,48.97
"2022-03-20 13:51:00",55.94,36.9,48.97
"2022-03-20 14:51:00",55.94,36.9,48.97
"2022-03-20 15:51:00",55.94,35.8,46.92
"2022-03-20 16:51:00",55.04,36.88,50.59
"2022-03-20 17:51:00",53.96,35.8,50.42
"2022-03-20 18:51:00",53.06,34.9,50.28
"2022-03-20 19:51:00",51.08,32.9,49.97
"2022-03-20 20:51:00",48.92,30.69,49.51
"2022-03-20 21:51:00",46.94,31.84,55.84
"2022-03-20 22:51:00",46.04,31.84,57.77
"2022-03-20 23:51:00",46.04,31.84,57.77
"2022-03-21 00:51:00",46.94,30.74,53.45
"2022-03-21 01:51:00",46.04,29.84,53.31
"2022-03-21 02:51:00",46.04,28.74,51.01
"2022-03-21 03:51:00",44.96,28.76,53.15
"2022-03-21 04:51:00",44.96,27.84,51.22
"2022-03-21 05:51:00",44.96,26.76,48.99
"2022-03-21 06:51:00",44.96,24.76,45.12
"2022-03-21 07:51:00",44.96,24.76,45.12
"2022-03-21 08:51:00",46.04,24.76,43.31
"2022-03-21 09:51:00",48.92,25.84,40.65
"2022-03-21 10:51:00",51.08,24.76,35.87
"2022-03-21 11:51:00",53.96,23.86,31.07
"2022-03-21 12:51:00",57.02,23.88,27.81
"2022-03-21 13:51:00",59,17.8,19.97
"2022-03-21 14:51:00",60.08,18.88,20.13
"2022-03-21 15:51:00",60.98,18.9,19.5
"2022-03-21 16:51:00",62.06,18.91,18.77
"2022-03-21 17:51:00",60.98,18.9,19.5
"2022-03-21 18:51:00",60.08,19.78,20.92
"2022-03-21 19:51:00",59,19.78,21.74
"2022-03-21 20:51:00",57.02,21.72,25.39
"2022-03-21 21:51:00",55.04,23.88,29.88
"2022-03-21 22:51:00",53.96,24.78,32.27
"2022-03-21 23:51:00",53.06,24.76,33.35
"2022-03-22 00:51:00",53.06,23.86,32.11
"2022-03-22 01:51:00",51.98,23.86,33.42
"2022-03-22 02:51:00",51.08,26.74,38.94
"2022-03-22 03:51:00",50,22.77,34.36
"2022-03-22 04:51:00",48.92,19.71,31.42
"2022-03-22 05:51:00",48.02,16.83,28.71
"2022-03-22 06:51:00",46.04,13.75,27.06
"2022-03-22 07:51:00",44.06,15.73,31.82
"2022-03-22 08:51:00",44.06,16.81,33.35
"2022-03-22 09:51:00",44.96,14.83,29.56
"2022-03-22 10:51:00",46.94,11.77,23.96
"2022-03-22 11:51:00",50,10.72,20.37
"2022-03-22 12:51:00",51.98,5.92,15.2
"2022-03-22 13:51:00",53.96,3.79,12.8
"2022-03-22 14:51:00",55.94,2.93,11.42
"2022-03-22 15:51:00",57.02,3.83,11.45
"2022-03-22 16:51:00",55.94,4.87,12.51
"2022-03-22 17:51:00",55.94,2.93,11.42
"2022-03-22 18:51:00",55.94,2.93,11.42
"2022-03-22 19:51:00",53.96,2.89,12.27
"2022-03-22 20:51:00",53.06,3.78,13.22
"2022-03-22 21:51:00",50,6.78,17.04
"2022-03-22 22:51:00",48.92,6.76,17.74
"2022-03-22 23:51:00",48.92,7.84,18.63
"2022-03-23 00:51:00",46.94,9.81,21.94
"2022-03-23 01:51:00",44.96,12.67,26.88
"2022-03-23 02:51:00",42.98,13.75,30.41
"2022-03-23 03:51:00",42.08,14.81,33
"2022-03-23 04:51:00",42.08,15.73,34.33
"2022-03-23 05:51:00",42.08,13.75,31.48
"2022-03-23 06:51:00",41,14.83,34.41
"2022-03-23 07:51:00",39.92,20.8,46.36
"2022-03-23 08:51:00",41,18.81,40.85
"2022-03-23 09:51:00",42.98,18.79,37.85
"2022-03-23 10:51:00",42.98,16.81,34.75
"2022-03-23 11:51:00",44.96,17.71,33.5
"2022-03-23 12:51:00",46.94,17.71,31.08
"2022-03-23 13:51:00",48.92,18.81,30.23
"2022-03-23 14:51:00",46.94,21.69,36.81
"2022-03-23 15:51:00",44.96,21.69,39.68
"2022-03-23 16:51:00",42.98,26.78,52.84
"2022-03-23 17:51:00",42.98,24.78,48.67
"2022-03-23 18:51:00",42.08,26.78,54.7
"2022-03-23 19:51:00",42.08,25.86,52.7
"2022-03-23 20:51:00",41,30.79,67.07
"2022-03-23 21:51:00",42.08,28.78,59.34
"2022-03-23 22:51:00",41,30.79,67.07
"2022-03-23 23:51:00",39.02,33.91,81.94
"2022-03-24 00:51:00",37.94,35.92,92.49
"2022-03-24 01:51:00",39.02,35.92,88.66
"2022-03-24 02:51:00",39.92,37.9,92.55
"2022-03-24 03:51:00",39.92,37.9,92.55
"2022-03-24 04:51:00",39.92,37.9,92.55
"2022-03-24 05:51:00",39.92,37.9,92.55
"2022-03-24 06:51:00",41,38.98,92.59
"2022-03-24 07:51:00",41,38.98,92.59
"2022-03-24 08:51:00",42.08,39.88,91.98
"2022-03-24 09:51:00",42.08,39.88,91.98
"2022-03-24 10:51:00",42.08,40.98,95.91
"2022-03-24 11:51:00",42.08,40.98,95.91
"2022-03-24 12:51:00",42.98,40.96,92.65
"2022-03-24 13:51:00",44.06,40.96,88.9
"2022-03-24 14:51:00",44.96,42.96,92.72
"2022-03-24 15:51:00",44.96,42.96,92.72
"2022-03-24 16:51:00",46.94,44.02,89.65
"2022-03-24 17:51:00",46.94,44.02,89.65
"2022-03-24 18:51:00",46.94,44.02,89.65
"2022-03-24 19:51:00",44.96,42.96,92.72
"2022-03-24 20:51:00",44.06,42.96,95.95
"2022-03-24 21:51:00",44.06,42.96,95.95
"2022-03-24 22:51:00",44.06,42.06,92.69
"2022-03-24 23:51:00",44.96,42.96,92.72
"2022-03-25 00:51:00",44.06,42.06,92.69
"2022-03-25 01:51:00",44.06,42.06,92.69
"2022-03-25 02:51:00",44.96,42.04,89.56
"2022-03-25 03:51:00",44.96,42.04,89.56
"2022-03-25 04:51:00",44.96,42.04,89.56
"2022-03-25 05:51:00",44.96,40.95,85.9
"2022-03-25 06:51:00",46.04,40.95,82.46
"2022-03-25 07:51:00",46.04,40.95,82.46
"2022-03-25 08:51:00",46.94,40.93,79.7
"2022-03-25 09:52:00",48.92,40.91,73.99
"2022-03-25 10:51:00",53.06,41.97,66.19
"2022-03-25 11:51:00",57.02,38.88,50.9
"2022-03-25 12:51:00",57.02,34.9,43.54
"2022-03-25 13:51:00",59,35.8,42.03
"2022-03-25 14:51:00",57.02,34.9,43.54
"2022-03-25 15:51:00",55.94,34.9,45.27
"2022-03-25 16:51:00",55.04,32.9,43.22
"2022-03-25 17:51:00",53.96,32.9,44.95
"2022-03-25 18:51:00",53.06,32.9,46.46
"2022-03-25 19:51:00",51.98,32.9,48.34
"2022-03-25 20:51:00",51.98,32.9,48.34
"2022-03-25 21:51:00",51.98,33.82,50.11
"2022-03-25 22:51:00",51.98,32.9,48.34
"2022-03-25 23:51:00",51.08,32.9,49.97
"2022-03-26 00:51:00",51.08,32.9,49.97
"2022-03-26 01:51:00",50,32.92,52.01
"2022-03-26 02:51:00",50,32.92,52.01
"2022-03-26 03:51:00",48.92,33.82,56.14
"2022-03-26 04:51:00",48.92,32.92,54.15
"2022-03-26 05:51:00",48.02,32.92,56
"2022-03-26 06:51:00",48.02,31.84,53.62
"2022-03-26 07:51:00",48.02,32.92,56
"2022-03-26 08:51:00",48.92,32.92,54.15
"2022-03-26 09:51:00",51.08,32.9,49.97
"2022-03-26 10:51:00",51.08,31.82,47.84
"2022-03-26 11:51:00",48.02,36.91,65.56
"2022-03-26 12:51:00",51.08,35.82,56.05
"2022-03-26 13:51:00",50,34.92,56.3
"2022-03-26 14:51:00",48.92,33.82,56.14
"2022-03-26 15:51:00",51.98,30.74,44.3
"2022-03-26 16:51:00",51.08,29.82,44.15
"2022-03-26 17:51:00",50,25.84,39.05
"2022-03-26 18:51:00",50,28.74,43.97
"2022-03-26 19:51:00",46.94,25.84,43.79
"2022-03-26 20:51:00",46.94,26.76,45.45
"2022-03-26 21:51:00",46.04,27.84,49.16
"2022-03-26 22:51:00",44.96,26.76,48.99
"2022-03-26 23:51:00",42.98,27.86,55.24
"2022-03-27 00:51:00",42.08,29.88,62.02
"2022-03-27 01:51:00",41,29.88,64.66
"2022-03-27 02:51:00",41,30.79,67.07
"2022-03-27 03:51:00",39.92,29.89,67.43
"2022-03-27 04:51:00",39.92,23.88,52.75
"2022-03-27 05:51:00",39.92,24.8,54.78
"2022-03-27 06:51:00",39.02,22.8,52.21
"2022-03-27 07:51:00",39.02,23.88,54.64
"2022-03-27 08:51:00",39.92,22.78,50.41
"2022-03-27 09:51:00",42.08,20.79,42.64
"2022-03-27 10:51:00",44.06,19.71,37.75
"2022-03-27 11:51:00",44.06,18.79,36.32
"2022-03-27 12:51:00",44.06,21.69,41.06
"2022-03-27 13:51:00",44.96,20.79,38.19
"2022-03-27 14:51:00",44.96,20.79,38.19
"2022-03-27 15:51:00",39.92,26.8,59.47
"2022-03-27 16:51:00",39.02,22.8,52.21
"2022-03-27 17:51:00",37.04,22.82,56.43
"2022-03-27 18:51:00",37.94,20.8,50.09
"2022-03-27 19:51:00",35.96,17.73,47.51
"2022-03-27 20:51:00",33.98,17.74,51.4
"2022-03-27 21:51:00",33.98,14.85,45.36
"2022-03-27 22:51:00",32,13.77,46.84
"2022-03-27 23:51:00",30.92,6.71,35.74
"2022-03-28 00:51:00",28.94,5.81,37.19
"2022-03-28 01:51:00",26.96,5.83,40.34
"2022-03-28 02:51:00",26.06,3.65,37.91
"2022-03-28 03:51:00",24.98,2.75,38.04
"2022-03-28 04:51:00",24.08,0.77,36.01
"2022-03-28 05:51:00",23,1.67,39.3
"2022-03-28 06:51:00",23,0.77,37.68
"2022-03-28 07:51:00",23,0.77,37.68
"2022-03-28 08:51:00",24.08,0.77,36.01
"2022-03-28 09:51:00",26.06,-1.23,30.2
"2022-03-28 10:51:00",28.04,-0.33,29.04
"2022-03-28 11:51:00",30.02,-3.21,23.35
"2022-03-28 12:51:00",30.02,-3.21,23.35
"2022-03-28 13:51:00",30.92,-5.35,20.29
"2022-03-28 14:51:00",28.04,3.65,34.94
"2022-03-28 15:51:00",30.02,-4.27,22.17
"2022-03-28 16:51:00",28.94,-3.19,24.41
"2022-03-28 17:51:00",28.04,2.75,33.51
"2022-03-28 18:51:00",28.04,0.75,30.55
"2022-03-28 19:51:00",26.96,-1.21,29.1
"2022-03-28 20:51:00",26.06,-0.33,31.51
"2022-03-28 21:51:00",24.08,-1.21,32.8
"2022-03-28 22:51:00",24.08,0.77,36.01
"2022-03-28 23:51:00",24.08,2.77,39.5
"2022-03-29 00:51:00",24.08,4.75,43.28
"2022-03-29 01:51:00",24.08,6.75,47.38
"2022-03-29 02:51:00",24.98,7.83,47.93
"2022-03-29 03:51:00",24.98,7.83,47.93
"2022-03-29 04:51:00",24.98,7.83,47.93
"2022-03-29 05:51:00",24.98,8.74,49.92
"2022-03-29 06:51:00",24.98,7.83,47.93
"2022-03-29 07:51:00",26.06,8.73,47.72
"2022-03-29 08:51:00",26.96,8.73,45.98
"2022-03-29 09:51:00",28.94,8.71,42.38
"2022-03-29 10:51:00",30.92,8.71,39.1
"2022-03-29 11:51:00",33.08,8.69,35.83
"2022-03-29 12:51:00",35.06,8.69,33.1
"2022-03-29 13:51:00",33.98,8.69,34.56
"2022-03-29 14:51:00",33.98,7.79,33.18
"2022-03-29 15:51:00",35.06,7.79,31.79
"2022-03-29 16:51:00",35.96,7.79,30.67
"2022-03-29 17:51:00",35.96,4.71,26.67
"2022-03-29 18:51:00",35.96,3.65,25.38
"2022-03-29 19:51:00",35.06,3.63,26.3
"2022-03-29 20:51:00",35.06,4.71,27.64
"2022-03-29 21:51:00",33.98,5.79,30.32
"2022-03-29 22:51:00",33.08,7.79,34.4
"2022-03-29 23:51:00",33.08,7.79,34.4
"2022-03-30 00:51:00",32,7.79,35.93
"2022-03-30 01:51:00",30.92,7.79,37.54
"2022-03-30 02:51:00",30.92,6.71,35.74
"2022-03-30 03:51:00",30.02,6.71,37.07
"2022-03-30 04:51:00",28.94,6.71,38.74
"2022-03-30 05:51:00",30.02,6.71,37.07
"2022-03-30 06:51:00",30.02,6.71,37.07
"2022-03-30 07:51:00",30.02,6.71,37.07
"2022-03-30 08:51:00",32,8.69,37.42
"2022-03-30 09:51:00",35.96,7.79,30.67
"2022-03-30 10:51:00",37.94,5.81,25.92
"2022-03-30 11:51:00",39.92,4.73,22.83
"2022-03-30 12:51:00",41,5.81,23.01
"2022-03-30 13:51:00",42.98,5.83,21.32
"2022-03-30 14:51:00",44.06,5.83,20.45
"2022-03-30 15:51:00",44.96,6.73,20.59
"2022-03-30 16:51:00",46.04,10.69,23.63
"2022-03-30 17:51:00",42.98,18.79,37.85
"2022-03-30 18:51:00",42.08,21.69,44.3
"2022-03-30 19:51:00",42.08,22.78,46.37
"2022-03-30 20:51:00",42.08,25.86,52.7
"2022-03-30 21:51:00",42.98,24.78,48.67
"2022-03-30 22:51:00",42.98,30.78,62.14
"2022-03-30 23:51:00",44.06,32.94,65.05
"2022-03-31 00:51:00",44.96,34.93,68.04
"2022-03-31 01:51:00",46.04,36.93,70.64
"2022-03-31 02:51:00",46.94,37.83,70.74
"2022-03-31 03:51:00",46.94,38.93,73.79
"2022-03-31 04:51:00",46.04,42.03,85.97
"2022-03-31 05:51:00",44.96,42.96,92.72
"2022-03-31 06:51:00",46.04,44.04,92.75
"2022-03-31 07:51:00",46.94,44.02,89.65
"2022-03-31 08:51:00",50,45.99,86.2
"2022-03-31 09:51:00",55.04,47.95,77.17
"2022-03-31 10:51:00",62.06,51.01,67.27
"2022-03-31 11:51:00",62.96,53.01,70.11
"2022-03-31 12:51:00",64.04,52.99,67.51
"2022-03-31 13:51:00",60.98,51.01,69.89
"2022-03-31 14:51:00",60.98,51.91,72.25
"2022-03-31 15:51:00",66.02,53.91,65.12
"2022-03-31 16:51:00",64.04,52.99,67.51
"2022-03-31 17:51:00",64.94,53.91,67.61
"2022-03-31 18:51:00",62.06,53.02,72.42
"2022-03-31 19:51:00",62.06,54.99,77.79
"2022-03-31 20:51:00",64.04,57.88,80.52
"2022-03-31 21:51:00",64.04,58.96,83.69
"2022-03-31 22:51:00",64.94,58.96,81.11
"2022-03-31 23:51:00",62.06,58.98,89.71
"2022-04-01 00:51:00",60.98,55.9,83.49
"2022-04-01 01:51:00",60.98,56.98,86.81
"2022-04-01 02:51:00",59,57,93.14
"2022-04-01 03:51:00",59,55.92,89.58
"2022-04-01 04:51:00",57.92,51.93,80.58
"2022-04-01 05:51:00",55.04,49.95,83.09
"2022-04-01 06:51:00",53.06,46.87,79.65
"2022-04-01 07:51:00",51.08,42.89,73.7
"2022-04-01 08:51:00",51.08,41.99,71.19
"2022-04-01 09:51:00",51.98,40.89,66.05
"2022-04-01 10:51:00",53.96,35.8,50.42
"2022-04-01 11:51:00",55.04,35.8,48.48
"2022-04-01 12:51:00",55.94,32.9,41.83
"2022-04-01 13:51:00",55.04,28.74,36.54
"2022-04-01 14:51:00",53.96,26.76,35.03
"2022-04-01 15:51:00",51.98,28.74,40.87
"2022-04-01 16:51:00",51.98,26.76,37.67
"2022-04-01 17:51:00",48.92,28.74,45.78
"2022-04-01 18:51:00",46.94,27.84,47.52
"2022-04-01 19:51:00",44.96,26.76,48.99
"2022-04-01 20:51:00",44.96,22.77,41.53
"2022-04-01 21:51:00",44.96,21.69,39.68
"2022-04-01 22:51:00",44.96,20.79,38.19
"2022-04-01 23:51:00",44.06,18.79,36.32
"2022-04-02 00:51:00",42.98,19.71,39.34
"2022-04-02 01:51:00",42.08,20.79,42.64
"2022-04-02 02:51:00",41,21.7,46.19
"2022-04-02 03:51:00",41,20.79,44.46
"2022-04-02 04:51:00",39.92,19.71,44.28
"2022-04-02 05:51:00",39.02,19.71,45.86
"2022-04-02 06:51:00",39.02,19.71,45.86
"2022-04-02 07:51:00",37.94,20.8,50.09
"2022-04-02 08:51:00",39.02,20.8,48.02
"2022-04-02 09:51:00",39.92,19.71,44.28
"2022-04-02 10:51:00",42.98,19.71,39.34
"2022-04-02 11:51:00",44.96,19.69,36.47
"2022-04-02 12:51:00",46.94,19.71,33.84
"2022-04-02 13:51:00",48.02,19.71,32.49
"2022-04-02 14:51:00",50,18.81,29.04
"2022-04-02 15:51:00",51.98,18.81,26.98
"2022-04-02 16:51:00",53.06,18.82,25.93
"2022-04-02 17:51:00",53.06,19.72,26.95
"2022-04-02 18:51:00",51.08,21.69,31.54
"2022-04-02 19:51:00",48.02,25.84,42.05
"2022-04-02 20:51:00",46.94,30.74,53.45
"2022-04-02 21:51:00",46.04,30.76,55.3
"2022-04-02 22:51:00",46.04,32.94,60.34
"2022-04-02 23:51:00",44.96,33.85,65.17
"2022-04-03 00:51:00",44.96,33.85,65.17
"2022-04-03 01:51:00",44.96,32.94,62.86
"2022-04-03 02:51:00",44.06,30.76,59.62
"2022-04-03 03:51:00",44.06,31.86,62.29
"2022-04-03 04:51:00",44.06,33.85,67.44
"2022-04-03 05:51:00",44.06,33.85,67.44
"2022-04-03 06:51:00",44.06,33.85,67.44
"2022-04-03 07:51:00",44.96,34.93,68.04
"2022-04-03 08:51:00",46.04,35.83,67.68
"2022-04-03 09:51:00",46.04,37.83,73.18
"2022-04-03 10:51:00",46.04,38.93,76.34
"2022-04-03 11:51:00",44.06,38.95,82.31
"2022-04-03 12:51:00",42.98,37.87,82.23
"2022-04-03 13:51:00",44.06,37.85,78.9
"2022-04-03 14:51:00",44.96,37.85,76.24
"2022-04-03 15:51:00",46.94,38.93,73.79
"2022-04-03 16:51:00",46.04,36.93,70.64
"2022-04-03 17:51:00",46.04,38.93,76.34
"2022-04-03 18:51:00",46.04,36.93,70.64
"2022-04-03 19:51:00",44.96,33.85,65.17
"2022-04-03 20:51:00",44.96,32.94,62.86
"2022-04-03 21:51:00",42.98,29.86,59.91
"2022-04-03 22:51:00",42.08,28.78,59.34
"2022-04-03 23:51:00",41,27.88,59.62
"2022-04-04 00:51:00",41,27.88,59.62
"2022-04-04 01:51:00",41,28.78,61.87
"2022-04-04 02:51:00",39.92,28.8,64.52
"2022-04-04 03:51:00",39.92,27.88,62.18
"2022-04-04 04:51:00",39.92,26.8,59.47
"2022-04-04 05:51:00",39.92,27.88,62.18
"2022-04-04 07:51:00",41,28.78,61.87
"2022-04-04 08:51:00",42.98,27.86,55.24
"2022-04-04 09:51:00",46.04,26.76,47.02
"2022-04-04 10:51:00",48.92,25.84,40.65
"2022-04-04 11:51:00",48.92,24.76,38.87
"2022-04-04 12:51:00",51.98,25.84,36.29
"2022-04-04 13:51:00",53.06,25.84,34.88
"2022-04-04 14:51:00",53.06,25.84,34.88
"2022-04-04 15:51:00",53.06,25.84,34.88
"2022-04-04 16:51:00",51.98,24.76,34.7
"2022-04-04 17:51:00",51.08,25.84,37.52
"2022-04-04 18:51:00",51.08,26.74,38.94
"2022-04-04 19:51:00",50,26.74,40.53
"2022-04-04 20:51:00",50,26.74,40.53
"2022-04-04 21:51:00",48.92,25.84,40.65
"2022-04-04 22:51:00",48.02,25.84,42.05
"2022-04-04 23:51:00",46.94,26.76,45.45
"2022-04-05 00:51:00",46.94,26.76,45.45
"2022-04-05 01:51:00",46.04,26.76,47.02
"2022-04-05 02:51:00",46.04,26.76,47.02
"2022-04-05 03:51:00",46.94,26.76,45.45
"2022-04-05 04:51:00",46.04,26.76,47.02
"2022-04-05 05:51:00",46.04,28.74,51.01
"2022-04-05 06:51:00",46.94,28.74,49.31
"2022-04-05 07:51:00",48.92,28.74,45.78
"2022-04-05 08:51:00",50,28.74,43.97
"2022-04-05 09:51:00",51.08,27.84,40.72
"2022-04-05 12:51:00",55.94,24.78,30.02
"2022-04-05 13:51:00",53.96,24.78,32.27
"2022-04-05 14:51:00",55.04,25.86,32.45
"2022-04-05 15:51:00",53.96,25.86,33.75
"2022-04-05 16:51:00",51.98,30.74,44.3
"2022-04-05 17:51:00",51.98,32.9,48.34
"2022-04-05 18:51:00",50,36.9,60.89
"2022-04-05 19:51:00",50,38.89,65.81
"2022-04-05 20:51:00",48.92,39.81,70.96
"2022-04-05 21:51:00",48.02,40.91,76.53
"2022-04-05 22:51:00",46.04,42.94,88.99
"2022-04-05 23:51:00",46.04,44.04,92.75
"2022-04-06 00:51:00",44.96,42.04,89.56
"2022-04-06 01:51:00",44.96,42.04,89.56
"2022-04-06 02:51:00",44.96,42.04,89.56
"2022-04-06 03:51:00",44.06,42.06,92.69
"2022-04-06 04:51:00",44.96,42.96,92.72
"2022-04-06 05:51:00",44.96,42.96,92.72
"2022-04-06 06:51:00",44.96,42.96,92.72
"2022-04-06 07:51:00",46.04,44.04,92.75
"2022-04-06 08:51:00",46.94,44.94,92.78
"2022-04-06 09:51:00",48.02,46.02,92.81
"2022-04-06 10:51:00",48.92,46,89.74
"2022-04-06 11:51:00",50,46.9,89.18
"2022-04-06 12:51:00",48.92,46,89.74
"2022-04-06 13:51:00",50,45.99,86.2
"2022-04-06 14:51:00",51.08,45.99,82.82
"2022-04-06 15:51:00",51.98,46.89,82.88
"2022-04-06 16:51:00",53.06,45.97,76.99
"2022-04-06 17:51:00",51.08,45.99,82.82
"2022-04-06 18:51:00",51.08,44.89,79.49
"2022-04-06 19:51:00",50,44.91,82.74
"2022-04-06 20:51:00",50,44.91,82.74
"2022-04-06 21:51:00",48.92,46,89.74
"2022-04-06 22:51:00",48.92,44.91,86.14
"2022-04-06 23:51:00",48.92,44.01,83.23
"2022-04-07 00:51:00",48.92,44.01,83.23
"2022-04-07 01:51:00",48.02,44.01,86.08
"2022-04-07 02:51:00",48.02,42.93,82.6
"2022-04-07 03:51:00",46.94,42.03,83.1
"2022-04-07 04:51:00",46.94,40.93,79.7
"2022-04-07 05:51:00",46.04,38.93,76.34
"2022-04-07 06:51:00",46.04,39.85,79.07
"2022-04-07 07:51:00",46.04,39.85,79.07
"2022-04-07 08:51:00",46.94,40.93,79.7
"2022-04-07 09:51:00",48.02,42.93,82.6
"2022-04-07 10:51:00",48.92,44.01,83.23
"2022-04-07 11:51:00",48.02,44.92,89.09
"2022-04-07 12:51:00",48.02,46.02,92.81
"2022-04-07 13:51:00",48.02,46.02,92.81
"2022-04-07 14:51:00",50,48,92.87
"2022-04-07 15:51:00",51.08,48.9,92.29
"2022-04-07 16:51:00",51.98,48.88,89.27
"2022-04-07 17:51:00",51.98,49.98,92.94
"2022-04-07 18:51:00",51.98,49.98,92.94
"2022-04-07 19:51:00",51.98,49.98,92.94
"2022-04-07 20:51:00",53.06,51.06,92.97
"2022-04-07 21:51:00",53.06,51.96,96.11
"2022-04-07 22:51:00",53.96,53.04,96.76
"2022-04-07 23:51:00",53.06,51.06,92.97
"2022-04-08 00:51:00",53.06,51.06,92.97
"2022-04-08 01:51:00",53.06,51.06,92.97
"2022-04-08 02:51:00",51.98,51.06,96.73
"2022-04-08 03:51:00",50,48.9,96.06
"2022-04-08 04:51:00",50,48,92.87
"2022-04-08 05:51:00",48.92,46,89.74
"2022-04-08 06:51:00",48.92,44.01,83.23
"2022-04-08 07:51:00",48.92,42.01,77.15
"2022-04-08 08:51:00",50,40.91,71.08
"2022-04-08 09:51:00",53.06,40.87,63.48
"2022-04-08 10:51:00",55.94,40.87,57.16
"2022-04-08 11:51:00",59,39.78,49.1
"2022-04-08 12:51:00",59,35.8,42.03
"2022-04-08 13:51:00",59,33.82,38.85
"2022-04-08 14:51:00",62.96,30.78,29.85
"2022-04-08 15:51:00",62.96,24.84,23.38
"2022-04-08 16:51:00",62.96,23.94,22.51
"2022-04-08 17:51:00",62.96,24.84,23.38
"2022-04-08 18:51:00",60.08,25.9,27.07
"2022-04-08 19:51:00",59,26.78,29.2
"2022-04-08 20:51:00",57.92,27.86,31.73
"2022-04-08 21:51:00",57.02,29.84,35.55
"2022-04-08 22:51:00",55.94,33.8,43.36
"2022-04-08 23:51:00",55.04,35.8,48.48
"2022-04-09 00:51:00",53.96,33.8,46.6
"2022-04-09 01:51:00",51.98,34.9,52.32
"2022-04-09 02:51:00",51.98,35.8,54.22
"2022-04-09 03:51:00",50,38.89,65.81
"2022-04-09 04:51:00",48.92,38.91,68.51
"2022-04-09 05:51:00",48.02,39.83,73.39
"2022-04-09 06:51:00",48.02,42.01,79.79
"2022-04-09 07:51:00",50,39.81,68.16
"2022-04-09 08:51:00",51.08,40.89,68.29
"2022-04-09 09:51:00",53.06,39.79,60.88
"2022-04-09 10:51:00",51.08,40.89,68.29
"2022-04-09 11:51:00",51.08,39.79,65.48
"2022-04-09 12:51:00",48.92,36.91,63.39
"2022-04-09 13:51:00",50,36.9,60.89
"2022-04-09 14:51:00",51.98,34.9,52.32
"2022-04-09 15:51:00",53.06,33.82,48.16
"2022-04-09 16:51:00",53.96,35.8,50.42
"2022-04-09 17:51:00",51.98,33.82,50.11
"2022-04-09 18:51:00",51.08,35.82,56.05
"2022-04-09 19:51:00",51.08,34.9,54.09
"2022-04-09 20:51:00",50,35.82,58.34
"2022-04-09 21:51:00",48.92,36.91,63.39
"2022-04-09 22:51:00",48.92,34.92,58.61
"2022-04-09 23:51:00",48.92,35.82,60.74
"2022-04-10 00:51:00",48.02,35.82,62.82
"2022-04-10 01:51:00",48.02,35.82,62.82
"2022-04-10 02:51:00",46.94,34.92,63.13
"2022-04-10 03:51:00",46.04,32.94,60.34
"2022-04-10 04:51:00",46.04,31.84,57.77
"2022-04-10 05:51:00",44.96,31.86,60.19
"2022-04-10 06:51:00",44.96,33.85,65.17
"2022-04-10 07:51:00",42.98,26.78,52.84
"2022-04-10 08:51:00",44.06,23.86,44.97
"2022-04-10 09:51:00",44.96,23.86,43.46
"2022-04-10 10:51:00",46.94,22.77,38.53
"2022-04-10 11:51:00",48.02,23.85,38.71
"2022-04-10 12:51:00",46.94,24.76,41.86
"2022-04-10 13:51:00",46.94,22.77,38.53
"2022-04-10 14:51:00",48.02,22.77,37
"2022-04-10 15:51:00",48.92,23.86,37.43
"2022-04-10 16:51:00",48.92,23.86,37.43
"2022-04-10 17:51:00",48.02,23.85,38.71
"2022-04-10 18:51:00",46.94,23.86,40.32
"2022-04-10 19:51:00",46.04,21.69,38.09
"2022-04-10 20:51:00",44.96,22.77,41.53
"2022-04-10 21:51:00",44.96,22.77,41.53
"2022-04-10 22:51:00",44.96,22.77,41.53
"2022-04-10 23:51:00",44.06,21.69,41.06
"2022-04-11 00:51:00",42.98,22.78,44.79
"2022-04-11 01:51:00",42.08,22.78,46.37
"2022-04-11 02:51:00",42.08,23.86,48.52
"2022-04-11 03:51:00",41,24.78,52.53
"2022-04-11 04:51:00",41,24.78,52.53
"2022-04-11 05:51:00",41,24.78,52.53
"2022-04-11 06:51:00",39.92,24.8,54.78
"2022-04-11 07:51:00",41,24.78,52.53
"2022-04-11 08:51:00",44.06,24.76,46.7
"2022-04-11 09:51:00",48.02,23.85,38.71
"2022-04-11 10:51:00",48.92,23.86,37.43
"2022-04-11 11:51:00",53.06,22.78,30.69
"2022-04-11 12:51:00",55.94,22.8,27.63
"2022-04-11 13:51:00",57.02,23.88,27.81
"2022-04-11 14:51:00",59,22.82,24.75
"2022-04-11 15:51:00",60.08,25.9,27.07
"2022-04-11 16:51:00",57.02,26.76,31.35
"2022-04-11 17:51:00",53.06,31.82,44.48
"2022-04-11 18:51:00",53.06,34.9,50.28
"2022-04-11 19:51:00",51.98,36.9,56.59
"2022-04-11 20:51:00",53.06,36.9,54.38
"2022-04-11 21:51:00",53.06,37.8,56.34
"2022-04-11 22:51:00",53.96,37.8,54.52
"2022-04-11 23:51:00",53.96,36.9,52.62
"2022-04-12 00:51:00",53.96,35.8,50.42
"2022-04-12 01:51:00",51.98,34.9,52.32
